day,hour,latitude,longitude,month,temperature_2m,time,year
22,12:00,13.0,77.600006,05,26.7,2023-05-22T12:00,2023
22,13:00,13.0,77.600006,05,25.2,2023-05-22T13:00,2023
22,14:00,13.0,77.600006,05,24.2,2023-05-22T14:00,2023
22,15:00,13.0,77.600006,05,23.7,2023-05-22T15:00,2023
22,16:00,13.0,77.600006,05,22.9,2023-05-22T16:00,2023
22,17:00,13.0,77.600006,05,22.4,2023-05-22T17:00,2023
22,18:00,13.0,77.600006,05,22.1,2023-05-22T18:00,2023
22,19:00,13.0,77.600006,05,22.4,2023-05-22T19:00,2023
22,20:00,13.0,77.600006,05,22.1,2023-05-22T20:00,2023
22,21:00,13.0,77.600006,05,21.8,2023-05-22T21:00,2023
22,22:00,13.0,77.600006,05,21.4,2023-05-22T22:00,2023
22,23:00,13.0,77.600006,05,21.1,2023-05-22T23:00,2023
23,00:00,13.0,77.600006,05,21.1,2023-05-23T00:00,2023
23,01:00,13.0,77.600006,05,21.1,2023-05-23T01:00,2023
23,02:00,13.0,77.600006,05,22.8,2023-05-23T02:00,2023
23,03:00,13.0,77.600006,05,24.7,2023-05-23T03:00,2023
23,04:00,13.0,77.600006,05,26.5,2023-05-23T04:00,2023
23,05:00,13.0,77.600006,05,28.1,2023-05-23T05:00,2023
23,06:00,13.0,77.600006,05,29.4,2023-05-23T06:00,2023
23,07:00,13.0,77.600006,05,30.0,2023-05-23T07:00,2023
23,08:00,13.0,77.600006,05,30.8,2023-05-23T08:00,2023
23,09:00,13.0,77.600006,05,31.0,2023-05-23T09:00,2023
23,10:00,13.0,77.600006,05,31.0,2023-05-23T10:00,2023
23,11:00,13.0,77.600006,05,30.4,2023-05-23T11:00,2023
23,12:00,13.0,77.600006,05,29.2,2023-05-23T12:00,2023
23,13:00,13.0,77.600006,05,28.0,2023-05-23T13:00,2023
23,14:00,13.0,77.600006,05,26.5,2023-05-23T14:00,2023
23,15:00,13.0,77.600006,05,25.6,2023-05-23T15:00,2023
23,16:00,13.0,77.600006,05,24.8,2023-05-23T16:00,2023
23,17:00,13.0,77.600006,05,24.2,2023-05-23T17:00,2023
23,18:00,13.0,77.600006,05,23.5,2023-05-23T18:00,2023
23,19:00,13.0,77.600006,05,23.3,2023-05-23T19:00,2023
23,20:00,13.0,77.600006,05,22.6,2023-05-23T20:00,2023
23,21:00,13.0,77.600006,05,22.1,2023-05-23T21:00,2023
23,22:00,13.0,77.600006,05,21.7,2023-05-23T22:00,2023
23,23:00,13.0,77.600006,05,21.4,2023-05-23T23:00,2023
24,00:00,13.0,77.600006,05,21.2,2023-05-24T00:00,2023
24,01:00,13.0,77.600006,05,21.2,2023-05-24T01:00,2023
24,02:00,13.0,77.600006,05,22.7,2023-05-24T02:00,2023
24,03:00,13.0,77.600006,05,24.5,2023-05-24T03:00,2023
24,04:00,13.0,77.600006,05,26.5,2023-05-24T04:00,2023
24,05:00,13.0,77.600006,05,28.2,2023-05-24T05:00,2023
24,06:00,13.0,77.600006,05,29.5,2023-05-24T06:00,2023
24,07:00,13.0,77.600006,05,30.1,2023-05-24T07:00,2023
24,08:00,13.0,77.600006,05,30.6,2023-05-24T08:00,2023
24,09:00,13.0,77.600006,05,30.8,2023-05-24T09:00,2023
24,10:00,13.0,77.600006,05,30.4,2023-05-24T10:00,2023
24,11:00,13.0,77.600006,05,30.3,2023-05-24T11:00,2023
24,12:00,13.0,77.600006,05,27.9,2023-05-24T12:00,2023
24,13:00,13.0,77.600006,05,25.5,2023-05-24T13:00,2023
24,14:00,13.0,77.600006,05,24.0,2023-05-24T14:00,2023
24,15:00,13.0,77.600006,05,23.5,2023-05-24T15:00,2023
24,16:00,13.0,77.600006,05,23.5,2023-05-24T16:00,2023
24,17:00,13.0,77.600006,05,23.2,2023-05-24T17:00,2023
24,18:00,13.0,77.600006,05,23.0,2023-05-24T18:00,2023
24,19:00,13.0,77.600006,05,23.2,2023-05-24T19:00,2023
24,20:00,13.0,77.600006,05,22.7,2023-05-24T20:00,2023
24,21:00,13.0,77.600006,05,22.3,2023-05-24T21:00,2023
24,22:00,13.0,77.600006,05,22.0,2023-05-24T22:00,2023
24,23:00,13.0,77.600006,05,21.6,2023-05-24T23:00,2023
25,00:00,13.0,77.600006,05,21.4,2023-05-25T00:00,2023
25,01:00,13.0,77.600006,05,21.5,2023-05-25T01:00,2023
25,02:00,13.0,77.600006,05,22.5,2023-05-25T02:00,2023
25,03:00,13.0,77.600006,05,24.1,2023-05-25T03:00,2023
25,04:00,13.0,77.600006,05,25.8,2023-05-25T04:00,2023
25,05:00,13.0,77.600006,05,27.7,2023-05-25T05:00,2023
25,06:00,13.0,77.600006,05,29.0,2023-05-25T06:00,2023
25,07:00,13.0,77.600006,05,29.3,2023-05-25T07:00,2023
25,08:00,13.0,77.600006,05,29.8,2023-05-25T08:00,2023
25,09:00,13.0,77.600006,05,29.9,2023-05-25T09:00,2023
25,10:00,13.0,77.600006,05,29.9,2023-05-25T10:00,2023
25,11:00,13.0,77.600006,05,28.5,2023-05-25T11:00,2023
25,12:00,13.0,77.600006,05,25.8,2023-05-25T12:00,2023
25,13:00,13.0,77.600006,05,23.5,2023-05-25T13:00,2023
25,14:00,13.0,77.600006,05,23.1,2023-05-25T14:00,2023
25,15:00,13.0,77.600006,05,23.0,2023-05-25T15:00,2023
25,16:00,13.0,77.600006,05,23.0,2023-05-25T16:00,2023
25,17:00,13.0,77.600006,05,22.9,2023-05-25T17:00,2023
25,18:00,13.0,77.600006,05,22.7,2023-05-25T18:00,2023
25,19:00,13.0,77.600006,05,22.7,2023-05-25T19:00,2023
25,20:00,13.0,77.600006,05,22.4,2023-05-25T20:00,2023
25,21:00,13.0,77.600006,05,22.0,2023-05-25T21:00,2023
25,22:00,13.0,77.600006,05,21.8,2023-05-25T22:00,2023
25,23:00,13.0,77.600006,05,21.5,2023-05-25T23:00,2023
26,00:00,13.0,77.600006,05,21.3,2023-05-26T00:00,2023
26,01:00,13.0,77.600006,05,21.3,2023-05-26T01:00,2023
26,02:00,13.0,77.600006,05,22.4,2023-05-26T02:00,2023
26,03:00,13.0,77.600006,05,24.1,2023-05-26T03:00,2023
26,04:00,13.0,77.600006,05,25.7,2023-05-26T04:00,2023
26,05:00,13.0,77.600006,05,27.5,2023-05-26T05:00,2023
26,06:00,13.0,77.600006,05,28.6,2023-05-26T06:00,2023
26,07:00,13.0,77.600006,05,29.4,2023-05-26T07:00,2023
26,08:00,13.0,77.600006,05,30.1,2023-05-26T08:00,2023
26,09:00,13.0,77.600006,05,30.4,2023-05-26T09:00,2023
26,10:00,13.0,77.600006,05,30.5,2023-05-26T10:00,2023
26,11:00,13.0,77.600006,05,30.2,2023-05-26T11:00,2023
26,12:00,13.0,77.600006,05,29.0,2023-05-26T12:00,2023
26,13:00,13.0,77.600006,05,27.6,2023-05-26T13:00,2023
26,14:00,13.0,77.600006,05,26.2,2023-05-26T14:00,2023
26,15:00,13.0,77.600006,05,25.2,2023-05-26T15:00,2023
26,16:00,13.0,77.600006,05,24.3,2023-05-26T16:00,2023
26,17:00,13.0,77.600006,05,23.6,2023-05-26T17:00,2023
26,18:00,13.0,77.600006,05,23.1,2023-05-26T18:00,2023
26,19:00,13.0,77.600006,05,22.7,2023-05-26T19:00,2023
26,20:00,13.0,77.600006,05,22.1,2023-05-26T20:00,2023
26,21:00,13.0,77.600006,05,21.6,2023-05-26T21:00,2023
26,22:00,13.0,77.600006,05,21.2,2023-05-26T22:00,2023
26,23:00,13.0,77.600006,05,20.9,2023-05-26T23:00,2023
27,00:00,13.0,77.600006,05,20.6,2023-05-27T00:00,2023
27,01:00,13.0,77.600006,05,20.6,2023-05-27T01:00,2023
27,02:00,13.0,77.600006,05,22.1,2023-05-27T02:00,2023
27,03:00,13.0,77.600006,05,23.7,2023-05-27T03:00,2023
27,04:00,13.0,77.600006,05,25.6,2023-05-27T04:00,2023
27,05:00,13.0,77.600006,05,27.4,2023-05-27T05:00,2023
27,06:00,13.0,77.600006,05,28.9,2023-05-27T06:00,2023
27,07:00,13.0,77.600006,05,29.9,2023-05-27T07:00,2023
27,08:00,13.0,77.600006,05,29.8,2023-05-27T08:00,2023
27,09:00,13.0,77.600006,05,29.8,2023-05-27T09:00,2023
27,10:00,13.0,77.600006,05,29.9,2023-05-27T10:00,2023
27,11:00,13.0,77.600006,05,29.6,2023-05-27T11:00,2023
27,12:00,13.0,77.600006,05,27.9,2023-05-27T12:00,2023
27,13:00,13.0,77.600006,05,26.4,2023-05-27T13:00,2023
27,14:00,13.0,77.600006,05,25.7,2023-05-27T14:00,2023
27,15:00,13.0,77.600006,05,24.9,2023-05-27T15:00,2023
27,16:00,13.0,77.600006,05,24.3,2023-05-27T16:00,2023
27,17:00,13.0,77.600006,05,23.9,2023-05-27T17:00,2023
27,18:00,13.0,77.600006,05,23.9,2023-05-27T18:00,2023
27,19:00,13.0,77.600006,05,23.5,2023-05-27T19:00,2023
27,20:00,13.0,77.600006,05,23.4,2023-05-27T20:00,2023
27,21:00,13.0,77.600006,05,22.8,2023-05-27T21:00,2023
27,22:00,13.0,77.600006,05,22.1,2023-05-27T22:00,2023
27,23:00,13.0,77.600006,05,21.5,2023-05-27T23:00,2023
28,00:00,13.0,77.600006,05,21.1,2023-05-28T00:00,2023
28,01:00,13.0,77.600006,05,21.1,2023-05-28T01:00,2023
28,02:00,13.0,77.600006,05,23.0,2023-05-28T02:00,2023
28,03:00,13.0,77.600006,05,25.0,2023-05-28T03:00,2023
28,04:00,13.0,77.600006,05,26.8,2023-05-28T04:00,2023
28,05:00,13.0,77.600006,05,28.5,2023-05-28T05:00,2023
28,06:00,13.0,77.600006,05,29.8,2023-05-28T06:00,2023
28,07:00,13.0,77.600006,05,30.6,2023-05-28T07:00,2023
28,08:00,13.0,77.600006,05,30.8,2023-05-28T08:00,2023
28,09:00,13.0,77.600006,05,30.9,2023-05-28T09:00,2023
28,10:00,13.0,77.600006,05,30.8,2023-05-28T10:00,2023
28,11:00,13.0,77.600006,05,30.4,2023-05-28T11:00,2023
28,12:00,13.0,77.600006,05,29.1,2023-05-28T12:00,2023
28,13:00,13.0,77.600006,05,28.2,2023-05-28T13:00,2023
28,14:00,13.0,77.600006,05,27.0,2023-05-28T14:00,2023
28,15:00,13.0,77.600006,05,25.8,2023-05-28T15:00,2023
28,16:00,13.0,77.600006,05,24.8,2023-05-28T16:00,2023
28,17:00,13.0,77.600006,05,24.1,2023-05-28T17:00,2023
28,18:00,13.0,77.600006,05,23.6,2023-05-28T18:00,2023
28,19:00,13.0,77.600006,05,23.5,2023-05-28T19:00,2023
28,20:00,13.0,77.600006,05,23.0,2023-05-28T20:00,2023
28,21:00,13.0,77.600006,05,22.7,2023-05-28T21:00,2023
28,22:00,13.0,77.600006,05,22.6,2023-05-28T22:00,2023
28,23:00,13.0,77.600006,05,22.3,2023-05-28T23:00,2023
29,00:00,13.0,77.600006,05,21.9,2023-05-29T00:00,2023
29,01:00,13.0,77.600006,05,22.0,2023-05-29T01:00,2023
29,02:00,13.0,77.600006,05,23.9,2023-05-29T02:00,2023
29,03:00,13.0,77.600006,05,25.8,2023-05-29T03:00,2023
29,04:00,13.0,77.600006,05,27.8,2023-05-29T04:00,2023
29,05:00,13.0,77.600006,05,29.6,2023-05-29T05:00,2023
29,06:00,13.0,77.600006,05,30.7,2023-05-29T06:00,2023
29,07:00,13.0,77.600006,05,31.4,2023-05-29T07:00,2023
29,08:00,13.0,77.600006,05,32.2,2023-05-29T08:00,2023
29,09:00,13.0,77.600006,05,31.9,2023-05-29T09:00,2023
29,10:00,13.0,77.600006,05,31.8,2023-05-29T10:00,2023
29,11:00,13.0,77.600006,05,29.1,2023-05-29T11:00,2023
29,12:00,13.0,77.600006,05,28.3,2023-05-29T12:00,2023
29,13:00,13.0,77.600006,05,27.5,2023-05-29T13:00,2023
29,14:00,13.0,77.600006,05,26.1,2023-05-29T14:00,2023
29,15:00,13.0,77.600006,05,25.1,2023-05-29T15:00,2023
29,16:00,13.0,77.600006,05,24.5,2023-05-29T16:00,2023
29,17:00,13.0,77.600006,05,24.0,2023-05-29T17:00,2023
29,18:00,13.0,77.600006,05,23.5,2023-05-29T18:00,2023
29,19:00,13.0,77.600006,05,22.9,2023-05-29T19:00,2023
29,20:00,13.0,77.600006,05,22.8,2023-05-29T20:00,2023
29,21:00,13.0,77.600006,05,22.1,2023-05-29T21:00,2023
29,22:00,13.0,77.600006,05,22.1,2023-05-29T22:00,2023
29,23:00,13.0,77.600006,05,22.2,2023-05-29T23:00,2023
30,00:00,13.0,77.600006,05,22.0,2023-05-30T00:00,2023
30,01:00,13.0,77.600006,05,22.0,2023-05-30T01:00,2023
30,02:00,13.0,77.600006,05,23.2,2023-05-30T02:00,2023
30,03:00,13.0,77.600006,05,24.6,2023-05-30T03:00,2023
30,04:00,13.0,77.600006,05,26.9,2023-05-30T04:00,2023
30,05:00,13.0,77.600006,05,28.6,2023-05-30T05:00,2023
30,06:00,13.0,77.600006,05,30.0,2023-05-30T06:00,2023
30,07:00,13.0,77.600006,05,30.6,2023-05-30T07:00,2023
30,08:00,13.0,77.600006,05,30.9,2023-05-30T08:00,2023
30,09:00,13.0,77.600006,05,30.9,2023-05-30T09:00,2023
30,10:00,13.0,77.600006,05,29.7,2023-05-30T10:00,2023
30,11:00,13.0,77.600006,05,27.4,2023-05-30T11:00,2023
30,12:00,13.0,77.600006,05,26.0,2023-05-30T12:00,2023
30,13:00,13.0,77.600006,05,24.9,2023-05-30T13:00,2023
30,14:00,13.0,77.600006,05,24.4,2023-05-30T14:00,2023
30,15:00,13.0,77.600006,05,23.9,2023-05-30T15:00,2023
30,16:00,13.0,77.600006,05,23.3,2023-05-30T16:00,2023
30,17:00,13.0,77.600006,05,23.0,2023-05-30T17:00,2023
30,18:00,13.0,77.600006,05,22.6,2023-05-30T18:00,2023
30,19:00,13.0,77.600006,05,21.7,2023-05-30T19:00,2023
30,20:00,13.0,77.600006,05,21.4,2023-05-30T20:00,2023
30,21:00,13.0,77.600006,05,21.2,2023-05-30T21:00,2023
30,22:00,13.0,77.600006,05,21.1,2023-05-30T22:00,2023
30,23:00,13.0,77.600006,05,21.0,2023-05-30T23:00,2023
31,00:00,13.0,77.600006,05,20.8,2023-05-31T00:00,2023
31,01:00,13.0,77.600006,05,20.9,2023-05-31T01:00,2023
31,02:00,13.0,77.600006,05,22.4,2023-05-31T02:00,2023
31,03:00,13.0,77.600006,05,24.4,2023-05-31T03:00,2023
31,04:00,13.0,77.600006,05,26.4,2023-05-31T04:00,2023
31,05:00,13.0,77.600006,05,27.8,2023-05-31T05:00,2023
31,06:00,13.0,77.600006,05,28.7,2023-05-31T06:00,2023
31,07:00,13.0,77.600006,05,29.5,2023-05-31T07:00,2023
31,08:00,13.0,77.600006,05,29.2,2023-05-31T08:00,2023
31,09:00,13.0,77.600006,05,29.5,2023-05-31T09:00,2023
31,10:00,13.0,77.600006,05,29.4,2023-05-31T10:00,2023
31,11:00,13.0,77.600006,05,28.1,2023-05-31T11:00,2023
31,12:00,13.0,77.600006,05,26.9,2023-05-31T12:00,2023
31,13:00,13.0,77.600006,05,24.5,2023-05-31T13:00,2023
31,14:00,13.0,77.600006,05,22.8,2023-05-31T14:00,2023
31,15:00,13.0,77.600006,05,22.1,2023-05-31T15:00,2023
31,16:00,13.0,77.600006,05,22.1,2023-05-31T16:00,2023
31,17:00,13.0,77.600006,05,22.0,2023-05-31T17:00,2023
31,18:00,13.0,77.600006,05,22.0,2023-05-31T18:00,2023
31,19:00,13.0,77.600006,05,21.8,2023-05-31T19:00,2023
31,20:00,13.0,77.600006,05,21.7,2023-05-31T20:00,2023
31,21:00,13.0,77.600006,05,21.5,2023-05-31T21:00,2023
31,22:00,13.0,77.600006,05,21.3,2023-05-31T22:00,2023
31,23:00,13.0,77.600006,05,21.2,2023-05-31T23:00,2023
01,00:00,13.0,77.600006,06,21.0,2023-06-01T00:00,2023
01,01:00,13.0,77.600006,06,21.1,2023-06-01T01:00,2023
01,02:00,13.0,77.600006,06,22.5,2023-06-01T02:00,2023
01,03:00,13.0,77.600006,06,24.5,2023-06-01T03:00,2023
01,04:00,13.0,77.600006,06,26.5,2023-06-01T04:00,2023
01,05:00,13.0,77.600006,06,28.3,2023-06-01T05:00,2023
01,06:00,13.0,77.600006,06,29.5,2023-06-01T06:00,2023
01,07:00,13.0,77.600006,06,29.6,2023-06-01T07:00,2023
01,08:00,13.0,77.600006,06,29.5,2023-06-01T08:00,2023
01,09:00,13.0,77.600006,06,28.9,2023-06-01T09:00,2023
01,10:00,13.0,77.600006,06,28.8,2023-06-01T10:00,2023
01,11:00,13.0,77.600006,06,29.2,2023-06-01T11:00,2023
01,12:00,13.0,77.600006,06,26.7,2023-06-01T12:00,2023
01,13:00,13.0,77.600006,06,24.1,2023-06-01T13:00,2023
01,14:00,13.0,77.600006,06,22.9,2023-06-01T14:00,2023
01,15:00,13.0,77.600006,06,22.7,2023-06-01T15:00,2023
01,16:00,13.0,77.600006,06,22.8,2023-06-01T16:00,2023
01,17:00,13.0,77.600006,06,22.8,2023-06-01T17:00,2023
01,18:00,13.0,77.600006,06,22.6,2023-06-01T18:00,2023
01,19:00,13.0,77.600006,06,22.0,2023-06-01T19:00,2023
01,20:00,13.0,77.600006,06,21.7,2023-06-01T20:00,2023
01,21:00,13.0,77.600006,06,21.5,2023-06-01T21:00,2023
01,22:00,13.0,77.600006,06,21.4,2023-06-01T22:00,2023
01,23:00,13.0,77.600006,06,21.2,2023-06-01T23:00,2023
02,00:00,13.0,77.600006,06,20.9,2023-06-02T00:00,2023
02,01:00,13.0,77.600006,06,20.9,2023-06-02T01:00,2023
02,02:00,13.0,77.600006,06,21.5,2023-06-02T02:00,2023
02,03:00,13.0,77.600006,06,22.9,2023-06-02T03:00,2023
02,04:00,13.0,77.600006,06,24.5,2023-06-02T04:00,2023
02,05:00,13.0,77.600006,06,26.1,2023-06-02T05:00,2023
02,06:00,13.0,77.600006,06,28.0,2023-06-02T06:00,2023
02,07:00,13.0,77.600006,06,27.7,2023-06-02T07:00,2023
02,08:00,13.0,77.600006,06,29.3,2023-06-02T08:00,2023
02,09:00,13.0,77.600006,06,30.0,2023-06-02T09:00,2023
02,10:00,13.0,77.600006,06,30.3,2023-06-02T10:00,2023
02,11:00,13.0,77.600006,06,29.9,2023-06-02T11:00,2023
02,12:00,13.0,77.600006,06,29.2,2023-06-02T12:00,2023
02,13:00,13.0,77.600006,06,27.9,2023-06-02T13:00,2023
02,14:00,13.0,77.600006,06,26.3,2023-06-02T14:00,2023
02,15:00,13.0,77.600006,06,25.4,2023-06-02T15:00,2023
02,16:00,13.0,77.600006,06,24.4,2023-06-02T16:00,2023
02,17:00,13.0,77.600006,06,23.6,2023-06-02T17:00,2023
02,18:00,13.0,77.600006,06,22.9,2023-06-02T18:00,2023
02,19:00,13.0,77.600006,06,23.6,2023-06-02T19:00,2023
02,20:00,13.0,77.600006,06,23.0,2023-06-02T20:00,2023
02,21:00,13.0,77.600006,06,22.4,2023-06-02T21:00,2023
02,22:00,13.0,77.600006,06,21.9,2023-06-02T22:00,2023
02,23:00,13.0,77.600006,06,21.6,2023-06-02T23:00,2023
03,00:00,13.0,77.600006,06,21.3,2023-06-03T00:00,2023
03,01:00,13.0,77.600006,06,21.5,2023-06-03T01:00,2023
03,02:00,13.0,77.600006,06,22.7,2023-06-03T02:00,2023
03,03:00,13.0,77.600006,06,24.2,2023-06-03T03:00,2023
03,04:00,13.0,77.600006,06,25.7,2023-06-03T04:00,2023
03,05:00,13.0,77.600006,06,27.6,2023-06-03T05:00,2023
03,06:00,13.0,77.600006,06,29.1,2023-06-03T06:00,2023
03,07:00,13.0,77.600006,06,30.3,2023-06-03T07:00,2023
03,08:00,13.0,77.600006,06,31.0,2023-06-03T08:00,2023
03,09:00,13.0,77.600006,06,31.2,2023-06-03T09:00,2023
03,10:00,13.0,77.600006,06,31.0,2023-06-03T10:00,2023
03,11:00,13.0,77.600006,06,30.9,2023-06-03T11:00,2023
03,12:00,13.0,77.600006,06,29.0,2023-06-03T12:00,2023
03,13:00,13.0,77.600006,06,28.1,2023-06-03T13:00,2023
03,14:00,13.0,77.600006,06,26.9,2023-06-03T14:00,2023
03,15:00,13.0,77.600006,06,25.8,2023-06-03T15:00,2023
03,16:00,13.0,77.600006,06,24.8,2023-06-03T16:00,2023
03,17:00,13.0,77.600006,06,23.8,2023-06-03T17:00,2023
03,18:00,13.0,77.600006,06,23.3,2023-06-03T18:00,2023
03,19:00,13.0,77.600006,06,23.6,2023-06-03T19:00,2023
03,20:00,13.0,77.600006,06,23.3,2023-06-03T20:00,2023
03,21:00,13.0,77.600006,06,23.0,2023-06-03T21:00,2023
03,22:00,13.0,77.600006,06,22.5,2023-06-03T22:00,2023
03,23:00,13.0,77.600006,06,22.1,2023-06-03T23:00,2023
04,00:00,13.0,77.600006,06,21.6,2023-06-04T00:00,2023
04,01:00,13.0,77.600006,06,21.6,2023-06-04T01:00,2023
04,02:00,13.0,77.600006,06,23.1,2023-06-04T02:00,2023
04,03:00,13.0,77.600006,06,24.6,2023-06-04T03:00,2023
04,04:00,13.0,77.600006,06,26.1,2023-06-04T04:00,2023
04,05:00,13.0,77.600006,06,27.5,2023-06-04T05:00,2023
04,06:00,13.0,77.600006,06,28.8,2023-06-04T06:00,2023
04,07:00,13.0,77.600006,06,27.7,2023-06-04T07:00,2023
04,08:00,13.0,77.600006,06,28.4,2023-06-04T08:00,2023
04,09:00,13.0,77.600006,06,28.9,2023-06-04T09:00,2023
04,10:00,13.0,77.600006,06,28.7,2023-06-04T10:00,2023
04,11:00,13.0,77.600006,06,28.9,2023-06-04T11:00,2023
04,12:00,13.0,77.600006,06,28.2,2023-06-04T12:00,2023
04,13:00,13.0,77.600006,06,26.7,2023-06-04T13:00,2023
04,14:00,13.0,77.600006,06,25.4,2023-06-04T14:00,2023
04,15:00,13.0,77.600006,06,24.4,2023-06-04T15:00,2023
04,16:00,13.0,77.600006,06,23.8,2023-06-04T16:00,2023
04,17:00,13.0,77.600006,06,23.5,2023-06-04T17:00,2023
04,18:00,13.0,77.600006,06,23.2,2023-06-04T18:00,2023
04,19:00,13.0,77.600006,06,23.2,2023-06-04T19:00,2023
04,20:00,13.0,77.600006,06,22.7,2023-06-04T20:00,2023
04,21:00,13.0,77.600006,06,22.5,2023-06-04T21:00,2023
04,22:00,13.0,77.600006,06,22.3,2023-06-04T22:00,2023
04,23:00,13.0,77.600006,06,22.1,2023-06-04T23:00,2023
05,00:00,13.0,77.600006,06,21.8,2023-06-05T00:00,2023
05,01:00,13.0,77.600006,06,21.8,2023-06-05T01:00,2023
05,02:00,13.0,77.600006,06,22.6,2023-06-05T02:00,2023
05,03:00,13.0,77.600006,06,24.0,2023-06-05T03:00,2023
05,04:00,13.0,77.600006,06,25.8,2023-06-05T04:00,2023
05,05:00,13.0,77.600006,06,27.5,2023-06-05T05:00,2023
05,06:00,13.0,77.600006,06,28.9,2023-06-05T06:00,2023
05,07:00,13.0,77.600006,06,29.8,2023-06-05T07:00,2023
05,08:00,13.0,77.600006,06,30.4,2023-06-05T08:00,2023
05,09:00,13.0,77.600006,06,30.8,2023-06-05T09:00,2023
05,10:00,13.0,77.600006,06,30.7,2023-06-05T10:00,2023
05,11:00,13.0,77.600006,06,30.1,2023-06-05T11:00,2023
05,12:00,13.0,77.600006,06,29.2,2023-06-05T12:00,2023
05,13:00,13.0,77.600006,06,26.6,2023-06-05T13:00,2023
05,14:00,13.0,77.600006,06,26.2,2023-06-05T14:00,2023
05,15:00,13.0,77.600006,06,25.4,2023-06-05T15:00,2023
05,16:00,13.0,77.600006,06,25.0,2023-06-05T16:00,2023
05,17:00,13.0,77.600006,06,24.5,2023-06-05T17:00,2023
05,18:00,13.0,77.600006,06,23.9,2023-06-05T18:00,2023
05,19:00,13.0,77.600006,06,23.4,2023-06-05T19:00,2023
05,20:00,13.0,77.600006,06,22.7,2023-06-05T20:00,2023
05,21:00,13.0,77.600006,06,22.2,2023-06-05T21:00,2023
05,22:00,13.0,77.600006,06,21.9,2023-06-05T22:00,2023
05,23:00,13.0,77.600006,06,21.4,2023-06-05T23:00,2023
06,00:00,13.0,77.600006,06,21.0,2023-06-06T00:00,2023
06,01:00,13.0,77.600006,06,20.9,2023-06-06T01:00,2023
06,02:00,13.0,77.600006,06,22.1,2023-06-06T02:00,2023
06,03:00,13.0,77.600006,06,23.9,2023-06-06T03:00,2023
06,04:00,13.0,77.600006,06,25.8,2023-06-06T04:00,2023
06,05:00,13.0,77.600006,06,27.6,2023-06-06T05:00,2023
06,06:00,13.0,77.600006,06,29.0,2023-06-06T06:00,2023
06,07:00,13.0,77.600006,06,29.8,2023-06-06T07:00,2023
06,08:00,13.0,77.600006,06,30.2,2023-06-06T08:00,2023
06,09:00,13.0,77.600006,06,30.4,2023-06-06T09:00,2023
06,10:00,13.0,77.600006,06,30.6,2023-06-06T10:00,2023
06,11:00,13.0,77.600006,06,30.2,2023-06-06T11:00,2023
06,12:00,13.0,77.600006,06,29.3,2023-06-06T12:00,2023
06,13:00,13.0,77.600006,06,28.2,2023-06-06T13:00,2023
06,14:00,13.0,77.600006,06,26.9,2023-06-06T14:00,2023
06,15:00,13.0,77.600006,06,25.8,2023-06-06T15:00,2023
06,16:00,13.0,77.600006,06,25.2,2023-06-06T16:00,2023
06,17:00,13.0,77.600006,06,24.7,2023-06-06T17:00,2023
06,18:00,13.0,77.600006,06,24.1,2023-06-06T18:00,2023
06,19:00,13.0,77.600006,06,23.5,2023-06-06T19:00,2023
06,20:00,13.0,77.600006,06,23.0,2023-06-06T20:00,2023
06,21:00,13.0,77.600006,06,22.4,2023-06-06T21:00,2023
06,22:00,13.0,77.600006,06,21.9,2023-06-06T22:00,2023
06,23:00,13.0,77.600006,06,21.6,2023-06-06T23:00,2023
07,00:00,13.0,77.600006,06,21.4,2023-06-07T00:00,2023
07,01:00,13.0,77.600006,06,21.3,2023-06-07T01:00,2023
07,02:00,13.0,77.600006,06,22.4,2023-06-07T02:00,2023
07,03:00,13.0,77.600006,06,24.0,2023-06-07T03:00,2023
07,04:00,13.0,77.600006,06,25.9,2023-06-07T04:00,2023
07,05:00,13.0,77.600006,06,27.4,2023-06-07T05:00,2023
07,06:00,13.0,77.600006,06,28.8,2023-06-07T06:00,2023
07,07:00,13.0,77.600006,06,30.1,2023-06-07T07:00,2023
07,08:00,13.0,77.600006,06,30.4,2023-06-07T08:00,2023
07,09:00,13.0,77.600006,06,30.5,2023-06-07T09:00,2023
07,10:00,13.0,77.600006,06,30.4,2023-06-07T10:00,2023
07,11:00,13.0,77.600006,06,30.1,2023-06-07T11:00,2023
07,12:00,13.0,77.600006,06,29.6,2023-06-07T12:00,2023
07,13:00,13.0,77.600006,06,28.1,2023-06-07T13:00,2023
07,14:00,13.0,77.600006,06,26.5,2023-06-07T14:00,2023
07,15:00,13.0,77.600006,06,25.0,2023-06-07T15:00,2023
07,16:00,13.0,77.600006,06,23.7,2023-06-07T16:00,2023
07,17:00,13.0,77.600006,06,23.1,2023-06-07T17:00,2023
07,18:00,13.0,77.600006,06,22.7,2023-06-07T18:00,2023
07,19:00,13.0,77.600006,06,22.7,2023-06-07T19:00,2023
07,20:00,13.0,77.600006,06,22.1,2023-06-07T20:00,2023
07,21:00,13.0,77.600006,06,21.7,2023-06-07T21:00,2023
07,22:00,13.0,77.600006,06,21.4,2023-06-07T22:00,2023
07,23:00,13.0,77.600006,06,21.2,2023-06-07T23:00,2023
08,00:00,13.0,77.600006,06,21.0,2023-06-08T00:00,2023
08,01:00,13.0,77.600006,06,21.0,2023-06-08T01:00,2023
08,02:00,13.0,77.600006,06,22.4,2023-06-08T02:00,2023
